egp_id,content,category,level,chinese_human_name,examples,trigger_lemmas,chinese_doc,core_rules,keywords,common_errors
GG-B1-056,"Guideword: FORM: 'THIS ONE', 'THAT ONE'. CanDo: Can use 'this one', 'that one' to refer to a singular countable noun.  ►  pronouns: demonstratives","SuperCategory: PRONOUNS. SubCategory: substitution, one, ones, none",B1,指示代词替换：this one与that one的用法,"I met many old friends there, because I was in another judo club before this one and my friends and I left the old one to join the 1.JCF, because we heard that this one is the best in the whole of Frankfurt.、I'm thinking about buying a new desk because this one is very old.、I choose that one, because it is a very good and quiet place.、This is the only part of ""Harry Potter"" movies which I don't have, and it's my favourite, so I'm going to buy that one.",this one、that one、choose、buy,,,"指示代词,单数可数名词,替代用法,this one,that one",
GG-B1-057,Guideword: FORM: 'WHICH ONE'. CanDo: Can use 'one' after 'which' in indirect questions to refer to one of two or more options.,"SuperCategory: PRONOUNS. SubCategory: substitution, one, ones, none",B1,间接疑问句中的替代词：which one,"If you ask me which one I would choose, I would first go camping and then to Disneyland in Paris.、First of all, you should think of all the advantages and disadvantages of each option and if you want, you can write them on a piece of paper. This way you see which one is the best.",which one、ask which one、see which one、know which one,,,"which one,间接疑问句,替代词,选项指代,避免重复",
GG-B1-058,Guideword: FORM: 'ONES'. CanDo: Can use 'ones' as a pronoun to substitute for plural nouns which have already been mentioned or are obvious from the context.,"SuperCategory: PRONOUNS. SubCategory: substitution, one, ones, none",B1,代词替换：用'ones'替代已提及的复数名词,"My pillows are getting old and I need new ones.、To tell the truth, I prefer large schools to small ones.、We also need new armchairs, because a lot of the old ones are broken.",new ones、old ones、large ones、small ones,,,"代词,复数名词,替代,形容词,简洁表达",
GG-B1-059,"Guideword: FORM/USE: PREMODIFIER + 'ONES', GENERAL REFERENCE. CanDo: Can use premodifiers with 'ones', to refer to something in general.","SuperCategory: PRONOUNS. SubCategory: substitution, one, ones, none",B1,代词替换：使用前置修饰语+ones进行泛指,"Our computers are out-dated and slow. I think we should replace them with new ones.、Large schools are usually better than small ones, because they offer more interesting activities.",new ones、small ones、large ones、old ones,,,"代词替换,ones,前置修饰语,泛指,可数名词复数",
GG-B1-060,Guideword: FORM: PRE-MODIFYING. CanDo: Can use determiners + premodifers + 'ones'.,"SuperCategory: PRONOUNS. SubCategory: substitution, one, ones, none",B1,代词替代：使用限定词+前置修饰语+ones,"We should buy some new copiers and some new faxes because the old ones are very slow, and one copier is already broken.、I have seen many programs recently, but the ones that I liked best are the funny ones, and the science-fiction ones, because I like things that are unreal.、I also like watching films on Friday nights, there are some good ones on the first channel.、I've bought five new t-shirts, because I don't like my old ones anymore.",the ones、some ones、old ones、new ones,,,"代词替代,ones,限定词,前置修饰语,复数可数名词",
GG-B1-061,"Guideword: FORM/USE: POSTMODIFYING, SPECIFYING. CanDo: Can use 'the ones' with a complement, to refer to something specific.","SuperCategory: PRONOUNS. SubCategory: substitution, one, ones, none",B1,代词替代：用'the ones'后接补语指代特定事物,"Weddings in our country? Well, they're pretty different from the ones in England.、Evil people, like the ones who did this, should die, or at least go to prison.、The products we received were not exactly the ones we ordered.",the ones in、the ones who、the ones we,,,"代词替代,the ones,补语,指定,复数名词",
GG-B1-062,Guideword: FORM: OBJECT OR COMPLEMENT. CanDo: Can use a wide range of indefinite pronouns as objects or complements.,"SuperCategory: PRONOUNS. SubCategory: indefinite - thing, -one, -body etc",B1,不定代词作宾语或补语：-thing、-one、-body等,"I often watch TV, because my computer is broken and I have nothing to do. (Georgia (Republic of); B1 THRESHOLD; 2007; Georgian; Pass)、… there was nothing on the wall.、It's a tennis club and the people there were all strangers for me, I didn't know anyone.、When I arrived at his house there wasn't anyone there.、He went everywhere in the world!",have nothing to do、there is nothing、don't know anyone、go everywhere,,,"不定代词,宾语,补语,there be句型,否定句",
GG-B1-063,"Guideword: FORM: SUBJECT. CanDo: Can use an increasing range of indefinite pronouns ('something', 'nobody') as subjects, with a singular verb.","SuperCategory: PRONOUNS. SubCategory: indefinite - thing, -one, -body etc",B1,不定代词作主语：something、nobody等与单数动词的搭配,"I was so confused that I thought something was happening.、Unfortunately something has happened with the airplane's schedule, so I won't be able to arrive at 1.15 pm, as we agreed.、So I tried to call for help, but nobody answered.",something happens、nobody answers、everyone agrees、anything goes,,,"不定代词,单数动词,主语一致,something,nobody",
GG-B1-064,"Guideword: USE: 'ONE', GENERAL, FORMAL. CanDo: Can use 'one' to refer to people in general, in formal contexts.",SuperCategory: PRONOUNS. SubCategory: generic use,B1,代词'one'的泛指用法：正式语境中泛指人,"The television, I think, is like a box where one can find anything: rubbish and good things.、One more reason I like Singapore is that one sees cats everywhere.",one can、one should、one sees、in general,,,"one,泛指,正式语境,第三人称单数,客观表达",
GG-B1-065,"Guideword: FORM/USE: PREMODIFIERS, INTENSIFYING. CanDo: Can use premodifiers with indefinite pronouns, often to intensify.","SuperCategory: PRONOUNS. SubCategory: indefinite - thing, -one, -body etc",B1,不定代词前置修饰语：强化表达,"You can find absolutely anything, whatever you need.、I like to wear a T-shirt with jeans almost everywhere I go.、Nearly everyone I know sits at a computer all day.",absolutely anything、almost everywhere、nearly everyone,,,"不定代词,前置修饰语,强化表达,almost,absolutely",
GG-B1-066,Guideword: FORM: 'EACH OTHER'. CanDo: Can use 'each other' as the object of a verb or complement of a preposition to talk about the mutual behaviour of two or more people.,SuperCategory: PRONOUNS. SubCategory: reciprocal,B1,相互代词：each other的用法,"We go to the same school so we see each other every day.、First, we had to introduce each other by saying where we come from, which kind of job we are doing here, why we want to learn English.、He said the coach is really nice and that the first players get on well with each other.、We didn't use to talk to each other, but one day we started to talk and I discovered she was extremely friendly and nice.",see each other、talk to each other、help each other、get on with each other,,,"相互代词,each other,动词宾语,介词补语,双向动作",
GG-B1-067,Guideword: USE: TEMPORARY REPEATED ACTIONS. CanDo: Can use the present continuous to describe temporary actions which are repeated or regular.,SuperCategory: PRESENT. SubCategory: present continuous,B1,现在进行时：描述临时重复或规律性动作,I'm doing a lot of great leisure activities.、[talking about an interactive internet game which is played over a period of time] I'm playing this exciting game called Diner Dash; it's about making a restaurant.、I have to go to the doctor because I'm having some problems.,these days、this week、at the moment、for now,,,"现在进行时,临时重复动作,动词-ing形式,时间状语,动态动词",
GG-B1-068,Guideword: USE: TEMPORARY SITUATIONS. CanDo: Can use the present continuous with a wide range of verbs to talk about temporary situations.,SuperCategory: PRESENT. SubCategory: present continuous,B1,现在进行时：描述临时性情境,"I'm enjoying a sunny day, much better than England.、Now, I'm in a hotel, here in the centre of Madrid, and it's raining a little bit.",at the moment、this week、for now、temporarily,,,"现在进行时,临时性情境,状态动词,时间状语,动词-ing形式",
GG-B1-069,Guideword: USE: EVENTS IN PROGRESS. CanDo: Can use the present continuous with a wide range of verbs to talk about situations and events in progress.,SuperCategory: PRESENT. SubCategory: present continuous,B1,现在进行时：描述正在进行的动作和事件,I’m planning a picnic on Saturday in the park.、I’m expecting my cousin to visit me.、I think I am falling in love.,planning、expecting、falling in love、working on,,,"现在进行时,动词-ing,进行中动作,时间状语,am/is/are",
GG-B1-070,Guideword: FORM/USE: NEGATIVE TAG QUESTIONS. CanDo: Can use 'don't you think' or 'don't you agree' to look for agreement or an opinion.,SuperCategory: PRESENT. SubCategory: present simple,B1,寻求认同的反意疑问句：don't you think/agree,"It's a bit strange, don't you think?、I think it’s the best way, don’t you agree?、The surprise will be even bigger if I wait. Don't you think so?",don't you think、don't you agree、don't you think so,,,"反意疑问句,寻求认同,don't you think,don't you agree,日常对话",
GG-B1-071,Guideword: FORM: QUESTIONS. CanDo: Can use 'yes/no' and 'wh-' question forms with a wide range of subjects.,SuperCategory: PRESENT. SubCategory: present simple,B1,一般现在时疑问句：Yes/No与Wh-问句的构成与应用,Does your brother go with your parents?、Which programmes do we like to watch?、Where do they want to spend their holidays?、How does he know my name?,do、does、what、where、how,,,"一般现在时,疑问句,Yes/No问句,Wh-问句,助动词do/does",
GG-B1-072,"Guideword: USE: MENTAL PROCESS VERBS. CanDo: Can use the present simple with an increasing a range of mental process verbs, including 'remember', 'understand', 'believe'.",SuperCategory: PRESENT. SubCategory: present simple,B1,一般现在时：心理过程动词的用法,"I'm reading an adventure book, I don't remember the title but it's very boring!、Well, I totally understand that you want to go somewhere with your friends.",remember、understand、believe、totally understand,,,"一般现在时,心理过程动词,remember,understand,believe",
